experiment_id,run_id,preset,timestamp_manifest,hostname_manifest,hardware_target,hardware_role,backend,accelerator_type,device_count,dstack_gpu_spec,workload_family,workload_runner,workload_description,operation_family,execution_mode,signature_label,fsdp_degree,tp_degree,global_batch_size,sequence_length,shape,hidden_size,vocab_size,token_chunk,vocab_chunk,chunk_configuration,token_loop_count,vocab_loop_count,chunk_loop_count,cce_loop_count,mesh_configuration,warmup_steps,measured_steps,seed,repeat_index,cce_profiler_experiment_id,case_name,run_dir,xla_dir,profiler_path,scenario_group
285,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc64_vc131072,1,4,16,512,b16/L512,320,262144,64,131072,64/131072,128,2,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0285_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc131072_fsdp1_tp4_tc64_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0285_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc131072_fsdp1_tp4_tc64_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0285_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc131072_fsdp1_tp4_tc64_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
286,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc64_vc262144,1,4,16,512,b16/L512,320,262144,64,262144,64/262144,128,1,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0286_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc262144_fsdp1_tp4_tc64_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0286_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc262144_fsdp1_tp4_tc64_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0286_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc262144_fsdp1_tp4_tc64_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
287,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc4096,1,4,16,512,b16/L512,320,262144,128,4096,128/4096,64,64,4096,,"fsdp=1,tp=4",3,10,0,0,-1,exp0287_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc4096_fsdp1_tp4_tc128_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0287_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc4096_fsdp1_tp4_tc128_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0287_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc4096_fsdp1_tp4_tc128_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
288,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc8192,1,4,16,512,b16/L512,320,262144,128,8192,128/8192,64,32,2048,,"fsdp=1,tp=4",3,10,0,0,-1,exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
289,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc16384,1,4,16,512,b16/L512,320,262144,128,16384,128/16384,64,16,1024,,"fsdp=1,tp=4",3,10,0,0,-1,exp0289_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0289_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0289_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
290,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc32768,1,4,16,512,b16/L512,320,262144,128,32768,128/32768,64,8,512,,"fsdp=1,tp=4",3,10,0,0,-1,exp0290_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0290_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0290_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
291,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc65536,1,4,16,512,b16/L512,320,262144,128,65536,128/65536,64,4,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0291_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc65536_fsdp1_tp4_tc128_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0291_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc65536_fsdp1_tp4_tc128_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0291_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc65536_fsdp1_tp4_tc128_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
292,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc131072,1,4,16,512,b16/L512,320,262144,128,131072,128/131072,64,2,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0292_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc131072_fsdp1_tp4_tc128_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0292_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc131072_fsdp1_tp4_tc128_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0292_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc131072_fsdp1_tp4_tc128_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
293,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc262144,1,4,16,512,b16/L512,320,262144,128,262144,128/262144,64,1,64,,"fsdp=1,tp=4",3,10,0,0,-1,exp0293_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc262144_fsdp1_tp4_tc128_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0293_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc262144_fsdp1_tp4_tc128_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0293_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc262144_fsdp1_tp4_tc128_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
294,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc4096,1,4,16,512,b16/L512,320,262144,256,4096,256/4096,32,64,2048,,"fsdp=1,tp=4",3,10,0,0,-1,exp0294_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc4096_fsdp1_tp4_tc256_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0294_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc4096_fsdp1_tp4_tc256_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0294_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc4096_fsdp1_tp4_tc256_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
295,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc8192,1,4,16,512,b16/L512,320,262144,256,8192,256/8192,32,32,1024,,"fsdp=1,tp=4",3,10,0,0,-1,exp0295_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc8192_fsdp1_tp4_tc256_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0295_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc8192_fsdp1_tp4_tc256_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0295_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc8192_fsdp1_tp4_tc256_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
296,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc16384,1,4,16,512,b16/L512,320,262144,256,16384,256/16384,32,16,512,,"fsdp=1,tp=4",3,10,0,0,-1,exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
297,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc32768,1,4,16,512,b16/L512,320,262144,256,32768,256/32768,32,8,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0297_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0297_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0297_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
298,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc65536,1,4,16,512,b16/L512,320,262144,256,65536,256/65536,32,4,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0298_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0298_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0298_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
299,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc131072,1,4,16,512,b16/L512,320,262144,256,131072,256/131072,32,2,64,,"fsdp=1,tp=4",3,10,0,0,-1,exp0299_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc131072_fsdp1_tp4_tc256_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0299_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc131072_fsdp1_tp4_tc256_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0299_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc131072_fsdp1_tp4_tc256_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
300,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc262144,1,4,16,512,b16/L512,320,262144,256,262144,256/262144,32,1,32,,"fsdp=1,tp=4",3,10,0,0,-1,exp0300_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc262144_fsdp1_tp4_tc256_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0300_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc262144_fsdp1_tp4_tc256_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0300_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc262144_fsdp1_tp4_tc256_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
301,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc4096,1,4,16,512,b16/L512,320,262144,512,4096,512/4096,16,64,1024,,"fsdp=1,tp=4",3,10,0,0,-1,exp0301_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc4096_fsdp1_tp4_tc512_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0301_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc4096_fsdp1_tp4_tc512_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0301_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc4096_fsdp1_tp4_tc512_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
302,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc8192,1,4,16,512,b16/L512,320,262144,512,8192,512/8192,16,32,512,,"fsdp=1,tp=4",3,10,0,0,-1,exp0302_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc8192_fsdp1_tp4_tc512_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0302_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc8192_fsdp1_tp4_tc512_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0302_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc8192_fsdp1_tp4_tc512_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
303,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc16384,1,4,16,512,b16/L512,320,262144,512,16384,512/16384,16,16,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0303_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc16384_fsdp1_tp4_tc512_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0303_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc16384_fsdp1_tp4_tc512_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0303_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc16384_fsdp1_tp4_tc512_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
304,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc32768,1,4,16,512,b16/L512,320,262144,512,32768,512/32768,16,8,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
305,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc65536,1,4,16,512,b16/L512,320,262144,512,65536,512/65536,16,4,64,,"fsdp=1,tp=4",3,10,0,0,-1,exp0305_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0305_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0305_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
306,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_projection_collective_loop,torch_microbench,PyTorch eager projection matmul plus NCCL all-reduce.,projection_collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc131072,1,4,16,512,b16/L512,320,262144,512,131072,512/131072,16,2,32,,"fsdp=1,tp=4",3,10,0,0,-1,exp0306_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0306_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0306_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_projection_collective_loop
